p2.key,p2.hotel_name,p2.city_name,p2.country_code,p2.hotel_address,p2.star_rating,p2.postal_code
EF21600269C7A572100A6D0BDB071D7D,Aqua Garden Hotel Fukumaru,Kagoshima,JP,Meizancho 11-8,3,892-0821
624132C81996EA4089CEFE70F85296B1,Attunga Alpine Lodge & Apartments,Falls Creek,AU,10 Arlberg Street,4,3699
4B75E55819E90FAD5919C3DF880A824E,Al Mishkah Hotel Apartments,Jeddah,SA,Al Salama District,0,21231
1A819D7376F33E2AFFFAD1441B4A35C7,Thang Long 2 Hotel,Hanoi,VN,62 Cau Go,2,
58CCC1AE8DD45033F0B02E241FC3E17F,Best Western Hotel Sindelfingen City,Sindelfingen,DE,Calwer Str. 16-18,4,71063
042DEC266EC9F9BDBC677B93A61CA740,Einfamilienhaus,Munich,DE, ,0,81375
810EA3A1755E620881A860F531E75B83,Citadines Kurfürstendamm Berlin Aparthotel,Berlin,DE,Olivaer Platz 1,3,10707
2C39C212456FBBE226F81EDF05CBA943,Best Western Plus Kemayoran Hotel,Jakarta,ID,Jalan Benyamin Suaeb Blok A5 Kemayoran,4,10630
6AC9484659FD46BD101A1B3A09C68DF0,Mercure Roma Centro Colosseo,Rome,IT,Via Labicana 144,4,184
793B1F975A47064F2A5FB9A6B0688835,South Beach Pattaya,Pattaya South,TH,"South Beach Condo, Pratamnak Hill Soi 6, Nong Prue,Banglamung, Chonburi",3,22150
BA4D6C2B11280BE2EB576EE75B621ED6,Tony's Place Bed & Breakfast Ayutthaya Thailand,Phra Nakhon Si Ayutthaya,TH,"12/18 Soi 8 Nareasuan Road, Ho Rattanachai ",4,13000
3389B4A26E929DA8A090FDB6909B156A,Batiqa Hotel & Apartments Karawang,Duroa 1,ID,"Kawasan Industri Suryacipta Jl Surya Utama C-1, Karawang",3,41363
2846F509E679E202F9AE1341A43A94B2,Ariva Summerhome Umasari Boutique Hotel,Seminyak,ID,Jl. Petitenget Perum Umasari Blok D.1,3,80361
9EFF8C532B0F80DD028800CDA6276ACC,Padungan Hotel,Kuching,MY,"No. 115, Jalan Padungan",0,93100
1978F0ACBC274F63CC782EA8E45FFFE5,U Souk Hotel and Spa,Vientiane,LA,Ban Sisaket Village ,3,1000
7DC1A549823E308FC656504F80460ED5,"Hotel Formule1 Pune Pimpri, an AccorHotels Brand",Pimpri,IN,Pimpri Taluka Haveli Maharastra,0,411018
FE86CABDE35A72E512751AB6D64AE39A,Implace Impact Condo B&B,Nonthaburi,TH,"120/700, Msociety Condo, Impact Muang Thong, Bond street Rd. Bang Phut, Pak Kret",0,11120
A9CD3024A530098BA2CA5A7B9EF68585,Villa Bella,Batu,ID,Jl. Kijang no. 36,3,65152
D9935E9969C941ACEA96F9441CFA89C6,Vienna International Hotel Shenzhen Hua'nan City,Longgang,CN,"No.1 Hua'nan Avenue, Longgang District",4,518000
7AF9C94137ABF0F52C19B67E35EC6503,Xiamen Dongfang Hotshine Hotel,Xiamen,CN,"No.163  East Zone, Mingfa Commercial Plaza ",0,361009
6114FEC597173CF931942E496F2E44C0,Dottie's Place Hotel & Restaurant,Butuan,PH,"J.C. Aquino Avenue, Bayanihan, Agusan Del Norte",3,8600
71C61F5957FE15EBB80218A23CF3FFF5,GreenTree Inn Anhui HeFei West Changjiang Road Fengle Building Express Hotel,Hefei,CN,"No. 551 West Changjiang Road(west Changjiang road and Qianshan Road intersection,100 meters west of Fengle building )",2,230000
0F95AB58C549EA34AC16AA118C434B9D,Bed Loft Cafe,Khon Kaen,TH,"273/5, Moo 12, Robbuengnongkhot Road, Tambon Ban Pet, Muang Khon Kaen",0,40000
40FACBB6DA32F3EE89CFC3FFD6863E74,Country Garden Ware Bay Phoenix Hotel,Chengmai,CN,No.88 Jin Ma Avenue ( Bi Gui Yuan),5,65488
139A6D2CCA4A5D514E64DB34FED05833,Onetangi Beach Apartments,Onetangi,NZ,"5-7 Fourth Avenue, Onetangi Beach",4,1081
91FC8F6A19A4DC27B153B53EAFD08C6E,K-Grand Hostel Myeongdong,Seoul,KR,"3F, 21-7, Myeongdong8-gil, Jung-gu",0,4536
CEE4918856AE047B84F7FF82956CB3FE,Villa Caleta Golf,Adeje,ES,Calle Neveda 2,0,38679
191572F7AE3367146AB058AADD5CD5CE,Zénitude Hôtel-Résidences l'Acacia Lourdes,Lourdes,FR,1A chemin de Lannedarré,3,65100
A70658534786D8B08F6967D74D02A195,Best Western PLUS Bryce Canyon Grand Hotel,Bryce Canyon,US,30 North 100 East,3,84764
B6A294E4D155EBCA44E6585EAB66D089,Phoenix Hotel,Hakuba,JP,Hokujo 4690-2,4,399-9301
D6F8FF59BDCCF6922D504F1994031708,Lavande Hotel Guangzhou Zhongshan 8th Road Subway,Guangzhou,CN,"No. 8, Xinhong Street, Zhongshan 8th Road",4,510000
B298B7E75B5A6A54DDC1D0A4BB3A4D83,Hotel Bonfire,Hakuba,JP,Hokujo 4423,3,399-9301
315A361C74404109D3BB7CB8EC095AE1,Hotel Metropolis - Chateaux & Hotels Collection,Rome,IT,Viale Delle Milizie 26,4,192
AA00B07E9B911A4CBF011A4C345819B1,Hotel Dzingel,Tallinn,EE,Männiku tee 89,3,11213
0FD1604BE5660D917F837442FCAECA49,Nomad Backpacker,Cardiff,GB,11-15 Howard Gardens,3,CF24 0EF
7E8042EBF56AC0428B21FF451FA09420,Kamu Lodge,Ban Gnoyhai,LA,"Ban Nioy Hai, Muang Nga District, Oudoumxay Province, 06000, Laos",3,1000
BF6F9815AFBF53703B8CEC63834A1530,Residencia Albergue Studio,Barcelona,ES,"Duquessa d´Orleans, 56 B",0,8034
7200DE70C4D1D233065A04989E04BD53,Best Western Airport Plaza Hotel,Reno,US,1981 Terminal Way,3,89502
4049598BE09BDE552B5E02144670F120,Econo Lodge Inn and Suites Old Saybrook,Old Saybrook,US,1750 Boston Post Road,3,6475
95BC831EA961A095C4C82EBBFEDF302C,Kushiro Royal Inn,Kushiro,JP,Kurogane-cho 14-9-2,3,085-0018
9EAE06A892AF1EEAAC634E27297FCE83,Jeje Resort Bali,Legian,ID,Jl Padma Utara 100x,3,80361
EBB4CD828B62543F83B337E48B333EB8,Hotel Meigetsu,Tokyo,JP,Arakawa-ku Minami-senju  7-21-10,2,116-0003
A9B87F5958FD8913EEE9E58DE86596B6,Alexander House Hotel and Utopia Spa,Turners Hill,GB,East Street,5,RH10 4QD
50595A8314C9092803AE7411D5CCBF46,Marylebone Inn,London,GB,119 Gloucester Place,2,W1U 6JX
E6D127C6AFD386D4340C321B4C1C517A,Pacific Palace Hotel,Nagoya,ID,"Jln. Duyung sei. Jodoh, Kepulauan Riau",4,29432
FBE5746E05505757B176A1CF914110C3,Riviera Del Sole,Piraino,IT,Via Del Mare 39/A,4,98060
E5FECB82F804160088E7BA424E34E857,Green Rich Hotel Suizenji,Kumamoto,JP,Izumi 1-8-5 ,3,862-0941
F4BC52A50D3A7EFD7F3E862A589DDB01,Red Ginger Bungalow,Yandina,AU,12 Old Gympie Rd,0,4561
708CC542AD4D560B8B2647CF291BE3EC,Makiba no Ie,Yufu,JP,"Yufuin-cho, Kawakami 2870-1",3,879-5102
6F9F4422CF61C9EBD19F6AE01E1AC011,InterCityHotel Darmstadt,Darmstadt,DE,Poststr. 12,4,64293
0359F3653B20EE2EDFA3CC67ECEFC35A,Hilton Garden Inn Secaucus/Meadowlands,Secaucus,US,875 Route 3 East Service Road,3,7094
83A6FF9B222A617D6FA99550CB079287,Franz Josef TOP 10 Holiday Park,Franz Josef,NZ,"2902 State Highway 6, Glacier Highway",5,7856
583B086FE2597FE4D75158FD06278369,The Cliff Resort & Residences,Mui Ne,VN,"Zone 5, Phu Hai Ward",4,
656B60BBC8395B4E80DC1CC6A3CF1EF2,Conrad Indianapolis,Indianapolis,US,50 West Washington Street,4,46204
5A855562694B73683EE167142FF52D17,Sica's Guest House Musgrave,Durban,ZA,"27 Winter Avenue, Musgrave",0,4001
5FC5AD77E9C7628D9C212F6D89F08BAE,Rodeway Inn Maryville,Maryville,US,2701 Maryville Road,2,62062
BC614CB3DF64E1A5A196761150D9F99C,Sleep Inn Flat Rock,Flat Rock,US,29101 Commerce Drive,2,48134
9D701135F22E98D9934213369F297262,Comfort Suites Gulfport,Gulfport,US,9121 US Highway 49,3,39503
50B5B5731E49A9F65890F21E9DA2368B,Ralph's Place,Boracay,PH,0495 Bulabog ,2,5608
506E2C43012E72E3E3C581ACE7A29E0E,Hollywood Inn Express North,Los Angeles,US,5131 Hollywood Boulevard,2,90027
343DA985230DC487656C5972462B08F8,Villa Charlie,Kerobokan,ID,Jl. Merta Agung,4,80361
49A4632615EA10D0FD7890E1D5A2B4DC,Tuna Resort,Rawai Beach,TH,"83/27 Moo4 Patak Road, Phuket ",2,83130
BACDC8F8D282DE74959E66600387EA71,Quality Inn & Suites York,York,US,2600 East Market Street,2,17402
B4716B012857BA19468039B0CED68ED3,"Ajman Saray, a Luxury Collection Resort",Ajman ,AE,Sheikh Humaid Bin Rashid Al Nuaimi Street,5,PO Box 8833
DCB5873DF0C892DA6465F808E021711E,Monte Villa Inn,Monte Vista,US,925 First Avenue,0,81144
12EDF889EEF399802B29A49F5C24263E,Eurostars Hotel Excelsior,Naples,IT,Via Partenope 48,4,80121
77EFB8F3F2B042C5A54CBF6A17708F8D,Hotel Jazz,Barcelona,ES,"Pelai, 3",3,8001
5558D23B9F9C6724C84BEFC51E3185E5,Europa Centro,Magaz De Pisuerga,ES,Urbanizacion Castillo de Magaz s/n,4,34220
0AEDE38499AB15E124BE7B7D5B45FE46,Prinsotel La Caleta,Sa Caleta,ES,"Signe Lleó, s/n",4,7760
71E8FC59A6FDF246A54429D5C14139A3,Naya Paradise Retreat,Nai Harn Beach,TH,"24/1, Baan Nai Harn, Rawai, Muang, Phuket",2,83100
A60BA249D76E55B6500E68E0C185FED9,Vien Ngoc Xanh Hotel 2,Ho Chi Minh City,VN,285 Hoang Van Thu,2,
6B3A72A5AF9F78E073FDA85528B9EAD2,Hotel Aaram Orchard,Ahmedabad,IN,"Hitech Building, Near N.I.D., Opp. Museum, Paldi.",2,380007
9AA903EE4DB3B6677933E4F3DD10BA33,Hotel Down Town,Kathmandu,NP,"Chaksibari Marg, Thamel",0,977
A4C6C563E627575A7AF5B7DD0853772B,Sofitel London Gatwick,Gatwick,GB,"North Terminal, Gatwick Airport",4,RH6 0PH
D8805A00FA67289EC37F58AF033116BF,Khmer Mansion Boutique Hotel,Siem Reap,KH,"Old Market Areas, Sok San Road",4,
FAE4EA229E58B8AAE49F1EA1A6A2D0C7,Mount Camdeboo Private Game Reserve,Petersburg,ZA,Petersburg Road,0,6280
CEAE2AD8CBE02ECD158BA91F9EA3A308,Villa Palm Kuning,Ubud,ID,Jalan Raya Penestanan,4,80571
AF28820353CA17974785092BFEA8B871,Sotel Inn Unione Shenzhen YuanFen Boutique Hotel,Shenzhen,CN,"2/F, Shang Shu Yuan, Mei Lin Road, Futian District",4,518000
41582A9513182CA06379831191982C0F,Lanta Riviera Mansion,Ko Lanta,TH,"113/11 Moo 8 Koh Lanta Yai, Koh Lanta Krabi",2,81150
D11B0ADB436C1888C0A39A306F35AFBC,Amaranthe Bay Resort & Spa,Trincomalee,LK,"No 101/17 , Alles Garden Road",5,31000
2626669A8167CE41BB83B6B84A1B5B05,Iberostar Royal Andalus,Novo Sancti Petri,ES,Urbanización Novo Sancti Petri,4,11130
C844ADD6EDE8C49B6AFDDE1CC3FD00FC,Blue Coast Serviced Apartment,Vung Tau,VN,90 Xo Viet Nghe Tinh,0,
4EC8D7BB71C6F14F0AF106C2F092BD3F,Apartment Weymouth Street - Marylebone,London,GB,Weymouth Street,0,W1G 6NU
1E55A06EFEFCE435A50F7CA416E5D67C,Hotel Chanakya,Ahmadnagar,IN,"Kothi - Yash Palace Road, Bhavani Nagar",1,414001
2E266E89A4B1760C07DF6DB0C2BEA4BC,The Meditating Monkeys,Bangalore,IN,"9/24 Lloyd Road, Cooke Town",0,560005
76E52D8CC434C0F9D0A5151BDC284D73,Cartoon Network Paradise Villa,Na Jomtien,TH,"333/20 Nagawari Village, Na Chom Thian 6 road, Na Chom Thian district, Suttahip, Chonburi, Thailand",0,20250
486F8AB600701EE96E0180EEB2E0CDE7,RedDoorz @ Gandaria Utara,Jakarta,ID,Jl. Hidup Baru No.8,2,12140
A84F26E7FE9B38BC76784DCCF98A69F3,Blue Waves Resort,Malinska,HR,Rova 33,4,51511
C5A3738664C9236A40AF01F557B0AB07,CityGate Hammersmith,London,GB,9 Barb Mews,0,W6 7PA
F174FA8E75A65A3BB9CA84B474C21260,The Jolly Swagman Backpackers Hostel Sydney,Sydney,AU,27 Orwell Street,3.5,2011
C18127E5FF9C1A2377AC1CA383E313F7,DoubleTree by Hilton Schenectady,Schenectady,US,100 Nott Terrace,3,12308
46C8422AF6BD885ECF6D0006BBA11279,Treebo Rajdeep Inn,Ahmedabad,IN,"Anand Nagar Complex, b/h AMTS Bus Stop , Nr Shell Petrol Pump , Opp. Shivalik Abaise , Prahlad Nagar garden Road , Satellite , Ahmedabad - 380015",2,380015
961C9BB3685415E284C71BE598F3987B,Jinjiang Inn Jiaozuo Stadium,Jiaozuo,CN,"No. 1456 Shanyang Road, Jiaozuo, Henan",3,454000
89303CEB8C920E7E11D0173F9E45173E,Maro Hotel,Hanoi,VN,64 Cau Go,3,
EB40887DA3E98BA4F3708F84521AE52F,Peter's Guesthouse,Pretoria,ZA,"790 Stellenberg Road, Equestria",4,81
35D1DBBEA8033AB3804D7C4B38B1509E,Jurys Inn Dublin Parnell Street,Dublin,IE,"Moore Street Plaza, Parnell Street",3,D1
C1AEDA0FD91B65479C5D53FFFC7A7471,Hotel Monterosa - Astotel,Paris,FR,"30, rue la Bruyère",3,75009
84AC5AC4173509020DF79CB0783BFFC3,Ikies Traditional Houses,Oía,GR,Oia,4,84702
CCC95EA408412EF9C17E2D93DD964B7E,Phi Phi Relax Beach Resort,Phi Phi Don,TH,"Phak Nam Bay, Moo 8, Koh Phi Phi, Krabi",2,81000
C7A289A7DA26FA250EDC95D3EAD2679E,Lindos Imperial Resort & Spa,Kiotari,GR,Kiotari,5,85109
D7FACBD2B01E0596ED7115DBDC49DF43,Steigenberger Makadi (Adults Only),Hurghada,EG,Madinat Makadi 178,5,
C8E75FCC4A752D246AF6ECAB0B1F642C,Hotel Venere,Ascea,IT,Corso Elea 149,3,84058
EC9BEBA1F9A32A8ADE5C10DE0E21E8B3,Rodeway Inn Jasper,Jasper,US,239 East Gibson,2,75951
5C678F7983AF8954BD693495C087B547,Hotel Mark Inn,Saint Petersburg,RU,Markina Street 1,0,197198
1DF23C959DBD61B967053C84A15F9D98,Goodman's Living,Berlin,DE,Wilmersdorfer Straße 36,4,10585
5C87C03A84F15FDA276C42DC13150DC0,Birdsong Cottages,Nylstroom,ZA,"Farm Rietspruit, Driefontein, R101",0,510
FA94AE05F511FAA44B5139D6CB624CA8,Matahari Bungalow,Legian,ID,Legian street no 210 Kuta - Bali,3,80361
8AB41754BD3E992253985B06CCE68041,Hotel Crescent Asahikawa,Asahikawa,JP,5 Jo 8chome Midoribashidori,3,070-0035
B750182C25F2BB22B08F96D415521C1A,Brilliant Hotel,Da Nang,VN,162 Bach Dang Street,4,
F1C4355468C2DF537916515D8A3939E2,40 Platania,Loutra Edipsou,GR,"66, 25th Martiou street",2,34300
A346723C7BE4851B67CA5B94AC03E395,Warwick Hotel Cheung Chau,Hong Kong,HK,"East Bay, Cheung Chau",3,
4DA97A442219EBE390E05F026D540B89,Econo Lodge Georgetown,Georgetown,US,1005 Leander Road,2,78628
0CEA87349EE4A389BF4C9502778A0710,Stanpoli Hostel,?stanbul,TR,Kucuk Ayasofya Mahallesi Ye?en Sok. No:5/7 Sultanahmet ,0,34120
91A630E402F03CB70E58DD202A14FF63,Baan Mee Oon,San Kamphaeng,TH,"144 Moo 7, T. Puka, Chiang Mai",1,50130
957FED2FE272D86763E3B683B32B2CF5,Bukit Heights by The Kulawi,Jimbaran,ID,Jl. Tundun Penyu no 11,4,50364
0D1F4EE6C3F43E499BFF936FA0F87679,Panorama Langkawi Country Resort,Kampung Padang Masirat,MY,"Lubuk Semilang, Jalan Padang Gaong",0,7000
4FF9ED69260107E7E8FAEF56AA03C81E,Bent Street Motor Inn,Grafton,AU,62 Bent Street,4,2460
EDB7E8AF07EF7ACD59E27583E3BB4E9F,Setre Glover's House Nagasaki,Nagasaki,JP,Minami-Yamatemachi 2-28,4,850-0931
4A33E815B0D26235C748D183DEC683BD,Agnes Water Beach Club,Agnes Water,AU,3 Agnes Street,4,4677
F879A9F68BB9F910D4D2072C516D4630,Merly's Place Cottages,Boracay,PH,"Malay, Aklan ",2,5308
8682032A5CA8AA0CD7528B244E27B6B5,Tel-Aviving Apartments,Tel Aviv,IL,Different Locations in Tel Aviv,0,644141
A3E7E9A4765CC0D22AA60DF878408547,Hotel Innsbruck,Innsbruck,AT,Innrain 3,4,6020
947681124AEE4951C310B0DAB1E91FEA,Hotel Ibis Kuwait Salmiya,Kuwait,KW,Salem Al Mubarak Street,3,
B8ADCD7CC1B1E2200B0025E9B5936C5A,Hotel My World,Mandalay,MM,"No. 70, 30th St, Bet 73rd x 74th St, Chan Aye Thar San",2,11332
D7883EA784E729B52ED8CEC3AE193815,Villa Anita,Cala Murada,ES,"Carrer de Escocia,s/n",0,7688
9E01004B3F0D2038DDD6750FC97488F2,Best Western Hotel Salobreña,Salobreña,ES,"Carretera Málaga-Almería, Km 323",3,18680
B6E0A198DE15835A1C344BF362D978DA,Beaulieu Hotel,Lyndhurst,GB,"Beaulieu Rd, Beaulieu",3,SO42 7YQ
4612858551C831239E71D4006063BBF5,Merdeka Suites Hotel,Miri,MY,"Lot 6920, Miri-Bintulu",2,98000
423084C2741AE93FA4E4D3D54E67A59D,Serotel Suites Apartment,Paris,FR,77 rue du Faubourg Poissonnière,4,75009
E12DF6974186B762D0B711B2E52B6961,Royale Marlothi Safari Lodge,Marloth Park,ZA,2024 Scorpion Street,0,1340
DBD816238A3F8AA1D95BFE8B5196BD52,Myeongdong Hello Residence,Seoul,KR,"13-8, Toegye-ro 24gil, Jung-gu",2,100-043
1BF12D36C969CBE7CCC8E9F9DBFFC793,London Paddington Suites,London,GB,Sussex Gardens,3,W2 3UA
491061A915285C3B93B3513131008BB6,Hunterstay Holiday Accommodation,Broke,AU,753 Wollombi Rd,0,2330
9C7E17104179770E16C856292F557581,Villas de Madeira,Candolim,IN,Saipem,0,403515
1589515970487C94597DAB5C1BE44085,Parador de Mérida,Merida,ES,"Almendralejo, 58",4,6800
156F441EC2189B88781E6A72507B145C,Imano Tokyo Hostel,Tokyo,JP,Shinjuku 5-12-2,2,160-0022
95C66E0B3D8D866B7DC9A1C62767ED49,Tree House B&B,Wujie,TW,"No. 68, Lane 118, Fuhe 2nd Road",0,268
8F9E37E6FD50066F6F313D464EC398BD,Sunbird Guest House,Bikaner,IN,1-D-147 Colony Bikaner,0,334003
226CBFCC90FE1B72BB5BCCF83ED665D9,Protea Hotel by Marriott Cape Town Tyger Valley,Tyger Valley,ZA,"Hendrik Verwoerd Drive, Welgemoed to Uys Krige Drive, Jip De Jager off-ramp, Welgemoed",3,7530
666E9F39E347567AF41975D69619DA06,Hoang Dao Villa,Hoi An,VN,"152 Nguyen Tri Phuong, Cam Nam",0,
F7DDFBD6DDE5623477D1FE063158F4DF,The Green Golf Condominium,Kathu,TH,"131 Phuket Golf Country Club Wichitsongkhram Road, Kathu, Phuket",3,83000
06275C8558D4F5A642F616663E7A0B7D,Apartamentos Casa del Aceite,Córdoba,ES,"Calle Barroso,11",0,14002
CF8375E4F653DDD9A48A32CD63BE5F4D,Trezzini Art Hotel,Saint Petersburg,RU,Bolshoy Prospekt 21 V.O.,4,199004
EF98037C689863ECBF755FD77AB75FBF,Jinjiang Inn Wuxi Huishan District Government Wanda Plaza,Beizhu,CN,"No. 202 Zhenghe Avenue, Huishan District, Wuxi",3,214174
2647E9FD945BAE265884C12F079AEE41,Shimogyou An,Kyoto,JP,Shimogyo-ku Kagiya cho 645-1,2,600-8317
3FA85567C2109BB8576113B690A024A0,Nol Guesthouse,Busan,KR,"21-3, Gwangbok-ro, Jung-gu, Busan, Korea",0,48979
ED1401F0FEA10E32843E77D8D2276BF4,The Palm Garden Hotel,Chiang Rai,TH,"375/1 Pho Khun Road Soi 8, Muang District, Chiang Rai",3,57000
D80B03CCC9B3B066200D26E77B2DCDA5,Hotel Wing International Himeji,Himeji,JP,Wata-Machi 132,3,670-0921
9CA407BDBD66079103CB4AC128614422,Sofitel Krabi Phokeethra Golf and Spa Resort,Klong Muang Beach,TH,"Klong Muang Beach T. Nongtalay, Krabi",5,81000
E5289A2FB5673C7B7854B2E7500BF4DF,One&Only Reethi Rah,Reethi Rah,MV,"Reethi Rah, North Male Atoll",5,8440
A66CDFFCADABB42E3738FB29ECCE4BC6,Anba B&B Deluxe,Barcelona,ES,"Ronda de Sant Pere 27, Principal 4A",0,8010
0BF02F0C56C8A022D332F2AC73B4BC2F,Khaolak Golden Place,Khao Lak,TH,Petchakasem Rd. Takuapa Phang-Nga,3,82190
44E598B78D033E1435611C3AA9C924E8,Villa Ininda and Ligaya,Seminyak,ID,Jalan Bidadari V No 91 - 93,4,80361
20E50153745921A9FE3D48AD2B2CFC8C,Auto Lodge Motor Inn,New Plymouth,NZ,393 Devon Street East,4,4312
9D5B9A611D67DD50FFA1B6F64489B11B,UFO Capsule Hotel,Kuala Lumpur,MY,"No. 30, Jalan 1/77A, Kampung Dollah, Off Jalan Pudu",1,55100
60796885541DCE26CB48FA276730BC92,Regalia Residency,Gurgaon,IN,"61, Jacaranda Marg DLF Phase 2 , Gurgaon ",3,122002
68C77D9142AA39A30DC4806ABA749FD3,Greenmount Beach Resort,Gold Coast,AU,"3 Hill Street, Coolangatta",4,4225
3A8C2E541BFFFB896F1D8F4E6E06FFE0,Rota International Hotel,Jakarta,ID,Jalan Wahid Hasyim No. 63,2,10350
54DCF8DD74A04D30C55078CA113EB5AC,Hôtel des Andelys,Paris,FR,18 rue des Trois Bornes,1,75011
6AF61FB573A8011B0B15832B1C9201D3,Chidori Court,Gold Coast,AU,1 Cronin Avenue,3.5,4217
9A16D0FF6E08DC713823C64FDBCB344C,Petit Hotel Blaneneige,Nakafurano,JP,Higashi 1-sen Kita 18-go,2,071-0771
B586AF4814E61B1AB28BC3B9BE056DC3,Boutique The Green Bay View Samui Hotel,Bangrak Beach,TH,"86 /11 Moo 5  , Tumbon  Bophut , Ampur  Kohsamui , Suratthani.",3,84320
5DD243095FA30862138B145B5032C1F4,"Dorsett Kwun Tong, Hong Kong",Hong Kong,HK,"84 Hung To Road, Kwun Tong, Kowloon",4,
4EEE02653A93C9555A4AE9037E3AB69E,Hilton Newark Airport,Elizabeth,US,1170 Spring Street,3,7201
5A0FAD85E2C3B85BFDD7FA9D97C0A08A,Rhadana Hotel,Kuta,ID,Jalan Raya Kuta 88R ,4,80361
C43F4C83A8B4E2ABD9728E513BC01A84,Ethan Villa,Miri,MY,"Lot 705, Jalan Bario, Jalan Kampung Cina",0,98000
3E50CA86FDCDD0A6AAE61164AA80C9DB,Hampton Inn & Suties By Hilton - Rockville Centre,Rockville Centre,US,125 Merrick Road,3,11570
D290E78F6E49A7D26F57DFA3909163D2,Comfort Suites Mattoon Illinois,Mattoon,US,1408 East Broadway,3,61938
4E73F45336C64B464336CA12998CB71D,Comfort Inn Farmington,Farmington,US,555 Scott Avenue,3,87401
0572A35133FE7550F885159F9B3AD14F,Sleep Inn & Suites Ronks,Ronks,US,2869 Lincoln Highway,2,17572
E2C9089BA563DCDEC736DC1B39F4433E,Comfort Inn Batesville,Batesville,US,112 State Road 46 East,2,47006
CB4EDB28742108EE32367D3092F840CB,Vignon,Paris,FR,23 Rue Vignon,4,75008
235EC053A4FA78FEEB95E25CCE19408F,Han Thuyen Homestay,Hoi An,VN,296 Cua Dai,0,
8CFEF1ECCB1FAE7A0EFC5CE64F21867C,Vienna House Easy Bad Oeynhausen,Bad Oeynhausen,DE,Morsbachallee 1,0,32545
0CD630E03F815409ED9463FF296E6E29,Hotel Zipser,Vienna,AT,Lange Gasse 49,3,1080
8CB11D9F76D60B5290A121B3DF09F4ED,Hotel Krishna Inn,Haridw?r,IN,"Near Shivmurti Chowk, Kankhal Road",2,249401
29854B160F2541DAD5CE8881CB88FC99,Hotel Rathaus,Wildemann,DE,Bohlweg 37,3,38709
C4A8AFFCB70593267ED39FE139F76EDC,Latief City Hotel,Bandung,ID,Jl. Natuna No. 16,2,40112
36C78474319D01873EF44369C70CD630,Hotel Livemax Chiba Mihama,Chiba,JP,Mihama-ku Saiwaicho 2-3,3,261-0001
AD6418D988CA8894B709337492D5BC32,Abelia House,Byron Bay,AU,"Lot 6, 146 Old Bangalow Rd",5,2481
660AD4BE7AC834282AF30B44844C6003,Againn,Daguang,TW,"No. 110-2, Daguang Road",0,946
A9A1FE7F48F249E59516C1D56C72B31A,A&L Inn,Nanwan,TW,"No. 178, Nanwan Road",0,946
86796E8EE9BC9B9152827B5A49DCD1FB,Shanghai Chi Chen Boutique Hotel,Shanghai,CN,No.21 Qiao Jia Road,0,200010
7D8D865C8549350EC0C953863DCABDE0,Palms Hervey Bay,Hervey Bay,AU,67 Truro Street,3.5,4655
10B33528CA924EEB921E1578D32C2E90,7Days Inn Beijing Beishatan,Beijing,CN,No.1 Beishatan Deshengmenwai,2,100021
15FFA3AA25568DD9FF91DE9630EC815E,MGM Hotel,Gangneung,KR,"19, Haean-ro 535beon-gil",0,210-380
913B631C0087CC6BBA873F7A311B7D56,Hotel Moonlit Regency,Thodupuzha,IN,"4 Lane Junction, Muvattupuzha Road, Vengaloor",4,685584
19F99AB3CF141952E84DE191FB73B0F2,Imperial Classic Cruise,Ha Long,VN,Tuan Chau Tourist Wharf,3,
55C839BFCE7F59C24DACCB80F2DD03C5,The Mission Belle Motel,Mount Maunganui,NZ,1 Victoria Road,0,3116
79434EFCA58A0A9F823ECE396A97A267,Vista Rooms at Sam Sand Dunes,S?m,IN,"S Sand Dunes, MDR53, Kanoi, Rajasthan",0,345001
5D01BEE055D31F19B00FF99B157E2847,Cosy Banjara Guest House,Hyderabad,IN,"6-3-655/3, Civil Supplies Bhavan Lane, Somajiguda, Panjagutta",0,500082
DE1AEB012CC672244FE3FD71AA963E98,K.B. Resort,Ko Chang,TH,"10/16 Moo 4 Kai Bae, Trat",0,23170
9DD14AC612DF92CE0E356391B655C04C,Hotel President,Dalhousie,IN,Panchpulla Road Gandhi Chowk,2,176304
C58D0A4A9088CFE6D7D55CF5CC4E6B06,GreenTree Inn Shandong Jinan West Market Weiba Road Business Hotel,Jinan,CN,"NO.101 Weiba Road,Huaiyin District, Jinan City, Shandong Province",2,250021
817C34BA1AD37967971B92B76C57E369,GreenTree Inn ShangHai Minhang District Xinzhuang Town Chunshen Road Metro Station Express Hotel,Shanghai,CN,"No.1310, Qinchun Road",3,201199
33E4C9F617D3E2BC574C38AA0F52D667,GreenTree Inn Anhui Hefei Bozhou Road Jindi Building Business Hotel,Hefei,CN,"No. 301, Bozhou Road, Luyang District",3,230031
82550B884E313A1620893DB791EEDA06,ZEN Rooms Denpasar Tohpati,Denpasar,ID,Jl. By Pas Ngurah Rai Tohpati,3,80237
12995BABC33162E05E70DBEE320B35BB,Dong Xanh Hotel,Chau Doc,VN,"227 Nguyen Tri Phuong, Hoa Binh, Vinh My Ward",1,
EDA5E793BF8B7C18D7FAA6F592598214,Lake View Hotel & Bungalow(pvt) Ltd,Nuwara Eliya,LK,"3/136, Badulla Road, Magasthota, Nuwara Eliya, Srilanka",0,22200
